county,date,metro_area,SNAP_Applications,Population,Median_Income,month,SNAP_Application_Rate,monthly_average_CalFresh,monthly_average_FoodBank
Placer,2022-08-01,SacramentoStocktonModesto,1212.0,434535,114678.0,8,0.002789188442818185,75.8,62.2
Placer,2022-09-01,SacramentoStocktonModesto,1118.0,434535,114678.0,9,0.0025728652467580286,69.25,49.75
Placer,2022-10-01,SacramentoStocktonModesto,1039.0,434535,114678.0,10,0.002391061709643642,77.25,53.75
Placer,2022-11-01,SacramentoStocktonModesto,1688.0,434535,114678.0,11,0.003884612286697274,80.8,55.6
Placer,2022-12-01,SacramentoStocktonModesto,1380.0,434535,114678.0,12,0.003175808623010805,73.25,66.0
Placer,2023-01-01,SacramentoStocktonModesto,1718.0,434535,114678.0,1,0.003953651604588813,52.75,55.5
Placer,2023-02-01,SacramentoStocktonModesto,1313.0,434535,114678.0,2,0.003021620813053034,79.0,41.6
Placer,2023-03-01,SacramentoStocktonModesto,1495.0,434535,114678.0,3,0.003440459341595038,72.75,46.75
Placer,2023-04-01,SacramentoStocktonModesto,1160.0,434535,114678.0,4,0.0026695202918061837,75.25,47.75
Placer,2023-05-01,SacramentoStocktonModesto,1482.0,434535,114678.0,5,0.0034105423038420382,70.8,49.0
Placer,2023-06-01,SacramentoStocktonModesto,1299.0,434535,114678.0,6,0.0029894024647036488,63.0,46.25
Placer,2023-07-01,SacramentoStocktonModesto,1289.0,434535,114678.0,7,0.0029663893587398025,62.0,55.5
Placer,2023-08-01,SacramentoStocktonModesto,1492.0,434535,114678.0,8,0.0034335554098058846,79.6,53.4
Placer,2023-09-01,SacramentoStocktonModesto,1295.0,434535,114678.0,9,0.00298019722231811,71.25,51.5
Placer,2023-10-01,SacramentoStocktonModesto,1401.0,434535,114678.0,10,0.003224136145534882,74.75,53.5
Placer,2023-11-01,SacramentoStocktonModesto,1330.0,434535,114678.0,11,0.0030607430931915724,72.2,57.2
Placer,2023-12-01,SacramentoStocktonModesto,1114.0,434535,114678.0,12,0.00256366000437249,63.75,81.25
Placer,2024-01-01,SacramentoStocktonModesto,1512.0,434535,114678.0,1,0.003479581621733577,63.0,60.4
Placer,2024-02-01,SacramentoStocktonModesto,1272.0,434535,114678.0,2,0.0029272670786012634,76.75,55.5
Placer,2024-03-01,SacramentoStocktonModesto,1182.0,434535,114678.0,3,0.0027201491249266457,71.0,44.75
Placer,2024-04-01,SacramentoStocktonModesto,1220.0,434535,114678.0,4,0.002807598927589262,64.2,44.2
Placer,2024-05-01,SacramentoStocktonModesto,1306.0,434535,114678.0,5,0.003005511638878341,59.0,43.5
Placer,2024-06-01,SacramentoStocktonModesto,1180.0,434535,114678.0,6,0.0027155465037338763,63.75,46.0
Placer,2024-07-01,SacramentoStocktonModesto,1462.0,434535,114678.0,7,0.003364516091914345,68.4,47.6
Placer,2024-08-01,SacramentoStocktonModesto,1495.0,434535,114678.0,8,0.003440459341595038,66.75,46.75
Placer,2024-09-01,SacramentoStocktonModesto,1440.0,434535,114678.0,9,0.003313887258793883,71.5,50.0
Placer,2024-10-01,SacramentoStocktonModesto,1406.0,434535,114678.0,10,0.003235642698516805,76.0,57.4
Placer,2024-11-01,SacramentoStocktonModesto,1134.0,434535,114678.0,11,0.002609686216300183,65.25,52.0
Placer,2024-12-01,SacramentoStocktonModesto,1224.0,434535,114678.0,12,0.0028168041699748007,58.25,69.25
Placer,2025-01-01,SacramentoStocktonModesto,1489.0,434535,114678.0,1,0.0034266514780167305,58.8,45.0
Placer,2025-02-01,SacramentoStocktonModesto,1121.0,434535,114678.0,2,0.0025797691785471827,69.75,48.0
Placer,2025-03-01,SacramentoStocktonModesto,1195.0,434535,114678.0,3,0.002750066162679646,67.5,39.0
Plumas,2022-05-01,SacramentoStocktonModesto,112.0,18507,64946.0,5,0.00605176419733074,,
Plumas,2022-06-01,SacramentoStocktonModesto,105.0,18507,64946.0,6,0.005673528934997569,58.6,43.2
Plumas,2022-07-01,SacramentoStocktonModesto,137.0,18507,64946.0,7,0.007402604419949208,59.75,49.25
Plumas,2022-08-01,SacramentoStocktonModesto,218.0,18507,64946.0,8,0.011779326741233047,75.8,62.2
Plumas,2022-09-01,SacramentoStocktonModesto,138.0,18507,64946.0,9,0.007456638028853947,69.25,49.75
Plumas,2022-10-01,SacramentoStocktonModesto,135.0,18507,64946.0,10,0.0072945372021397305,77.25,53.75
Plumas,2022-11-01,SacramentoStocktonModesto,139.0,18507,64946.0,11,0.007510671637758686,80.8,55.6
Plumas,2022-12-01,SacramentoStocktonModesto,98.0,18507,64946.0,12,0.005295293672664398,73.25,66.0
Plumas,2023-01-01,SacramentoStocktonModesto,132.0,18507,64946.0,1,0.007132436375425514,52.75,55.5
Plumas,2023-02-01,SacramentoStocktonModesto,83.0,18507,64946.0,2,0.004484789539093316,79.0,41.6
Plumas,2023-03-01,SacramentoStocktonModesto,122.0,18507,64946.0,3,0.006592100286378127,72.75,46.75
Plumas,2023-04-01,SacramentoStocktonModesto,86.0,18507,64946.0,4,0.004646890365807533,75.25,47.75
Plumas,2023-05-01,SacramentoStocktonModesto,70.0,18507,64946.0,5,0.0037823526233317123,70.8,49.0
Plumas,2023-06-01,SacramentoStocktonModesto,95.0,18507,64946.0,6,0.005133192845950181,63.0,46.25
Plumas,2023-07-01,SacramentoStocktonModesto,80.0,18507,64946.0,7,0.0043226887123791,62.0,55.5
Plumas,2023-08-01,SacramentoStocktonModesto,272.0,18507,64946.0,8,0.01469714162208894,79.6,53.4
Plumas,2023-09-01,SacramentoStocktonModesto,112.0,18507,64946.0,9,0.00605176419733074,71.25,51.5
Plumas,2023-10-01,SacramentoStocktonModesto,130.0,18507,64946.0,10,0.007024369157616037,74.75,53.5
Plumas,2023-11-01,SacramentoStocktonModesto,101.0,18507,64946.0,11,0.005457394499378613,72.2,57.2
Plumas,2023-12-01,SacramentoStocktonModesto,91.0,18507,64946.0,12,0.004917058410331226,63.75,81.25
Plumas,2024-01-01,SacramentoStocktonModesto,146.0,18507,64946.0,1,0.007888906900091856,63.0,60.4
Plumas,2024-02-01,SacramentoStocktonModesto,118.0,18507,64946.0,2,0.006375965850759172,76.75,55.5
Plumas,2024-03-01,SacramentoStocktonModesto,120.0,18507,64946.0,3,0.00648403306856865,71.0,44.75
Plumas,2024-04-01,SacramentoStocktonModesto,77.0,18507,64946.0,4,0.004160587885664884,64.2,44.2
Plumas,2024-05-01,SacramentoStocktonModesto,74.0,18507,64946.0,5,0.0039984870589506675,59.0,43.5
Plumas,2024-06-01,SacramentoStocktonModesto,68.0,18507,64946.0,6,0.003674285405522235,63.75,46.0
Plumas,2024-07-01,SacramentoStocktonModesto,72.0,18507,64946.0,7,0.0038904198411411897,68.4,47.6
Plumas,2024-08-01,SacramentoStocktonModesto,274.0,18507,64946.0,8,0.014805208839898417,66.75,46.75
Plumas,2024-09-01,SacramentoStocktonModesto,146.0,18507,64946.0,9,0.007888906900091856,71.5,50.0
Plumas,2024-10-01,SacramentoStocktonModesto,122.0,18507,64946.0,10,0.006592100286378127,76.0,57.4
Plumas,2024-11-01,SacramentoStocktonModesto,119.0,18507,64946.0,11,0.006429999459663911,65.25,52.0
Plumas,2024-12-01,SacramentoStocktonModesto,130.0,18507,64946.0,12,0.007024369157616037,58.25,69.25
Plumas,2025-01-01,SacramentoStocktonModesto,171.0,18507,64946.0,1,0.009239747122710326,58.8,45.0
Plumas,2025-02-01,SacramentoStocktonModesto,89.0,18507,64946.0,2,0.004808991192521749,69.75,48.0
Plumas,2025-03-01,SacramentoStocktonModesto,87.0,18507,64946.0,3,0.004700923974712271,67.5,39.0
Riverside,2022-05-01,PalmSprings,16758.0,2528844,89672.0,5,0.006626743286655879,,
Riverside,2022-06-01,PalmSprings,19332.0,2528844,89672.0,6,0.007644599666883366,0.0,28.6
Riverside,2022-07-01,PalmSprings,19158.0,2528844,89672.0,7,0.007575793524630226,20.5,32.75
Riverside,2022-08-01,PalmSprings,20961.0,2528844,89672.0,8,0.008288767515908454,65.6,25.8
Riverside,2022-09-01,PalmSprings,19485.0,2528844,89672.0,9,0.0077051016195542315,37.5,17.0
Riverside,2022-10-01,PalmSprings,20366.0,2528844,89672.0,10,0.008053482144410647,53.5,17.5
Riverside,2022-11-01,PalmSprings,16934.0,2528844,89672.0,11,0.006696340304107332,86.4,39.0
Riverside,2022-12-01,PalmSprings,14620.0,2528844,89672.0,12,0.0057812976996603985,28.0,52.0
Riverside,2023-01-01,PalmSprings,18076.0,2528844,89672.0,1,0.007147930042343458,30.75,0.0
Riverside,2023-02-01,PalmSprings,16440.0,2528844,89672.0,2,0.006500994130124278,45.8,0.0
Riverside,2023-03-01,PalmSprings,17575.0,2528844,89672.0,3,0.006949815805166313,28.75,13.25
Riverside,2023-04-01,PalmSprings,14456.0,2528844,89672.0,4,0.005716445933398818,10.25,14.5
Riverside,2023-05-01,PalmSprings,18607.0,2528844,89672.0,5,0.007357907407495283,20.2,9.6
Riverside,2023-06-01,PalmSprings,17095.0,2528844,89672.0,6,0.006760005757571443,27.5,32.0
Riverside,2023-07-01,PalmSprings,17113.0,2528844,89672.0,7,0.0067671236343562514,46.0,0.0
Riverside,2023-08-01,PalmSprings,19397.0,2528844,89672.0,8,0.007670303110828505,59.4,20.0
Riverside,2023-09-01,PalmSprings,17355.0,2528844,89672.0,9,0.006862819533351998,48.5,31.25
Riverside,2023-10-01,PalmSprings,18139.0,2528844,89672.0,10,0.007172842611090285,77.25,59.0
Riverside,2023-11-01,PalmSprings,15257.0,2528844,89672.0,11,0.006033191450322756,36.8,15.4
Riverside,2023-12-01,PalmSprings,13070.0,2528844,89672.0,12,0.005168369420968632,33.5,28.0
Riverside,2024-01-01,PalmSprings,18548.0,2528844,89672.0,1,0.00733457658914508,25.0,13.0
Riverside,2024-02-01,PalmSprings,15646.0,2528844,89672.0,2,0.006187016676394432,35.75,49.75
Riverside,2024-03-01,PalmSprings,15120.0,2528844,89672.0,3,0.005979016499238387,57.75,30.25
Riverside,2024-04-01,PalmSprings,15894.0,2528844,89672.0,4,0.006285085200985114,20.0,0.0
Riverside,2024-05-01,PalmSprings,15642.0,2528844,89672.0,5,0.006185434925997808,12.75,37.25
Riverside,2024-06-01,PalmSprings,15394.0,2528844,89672.0,6,0.006087366401407125,0.0,17.0
Riverside,2024-07-01,PalmSprings,18418.0,2528844,89672.0,7,0.007283169701254802,32.4,16.2
Riverside,2024-08-01,PalmSprings,18315.0,2528844,89672.0,8,0.007242439628541737,65.25,0.0
Riverside,2024-09-01,PalmSprings,17422.0,2528844,89672.0,9,0.006889313852495449,35.25,0.0
Riverside,2024-10-01,PalmSprings,17462.0,2528844,89672.0,10,0.0069051313564616875,23.6,34.8
Riverside,2024-11-01,PalmSprings,13816.0,2528844,89672.0,11,0.005463365869938992,17.5,36.5
Riverside,2024-12-01,PalmSprings,14250.0,2528844,89672.0,12,0.005634985787972687,13.75,59.0
Riverside,2025-01-01,PalmSprings,17928.0,2528844,89672.0,1,0.0070894052776683735,34.8,0.0
Riverside,2025-02-01,PalmSprings,13906.0,2528844,89672.0,2,0.00549895525386303,34.5,28.75
Riverside,2025-03-01,PalmSprings,14643.0,2528844,89672.0,3,0.0057903927644409854,27.75,0.0
Sacramento,2022-05-01,SacramentoStocktonModesto,11164.0,1584104,88724.0,5,0.007047517082211774,,
Sacramento,2022-06-01,SacramentoStocktonModesto,12027.0,1584104,88724.0,6,0.007592304545661143,58.6,43.2
Sacramento,2022-07-01,SacramentoStocktonModesto,11844.0,1584104,88724.0,7,0.007476781827455773,59.75,49.25
Sacramento,2022-08-01,SacramentoStocktonModesto,13031.0,1584104,88724.0,8,0.008226101316580225,75.8,62.2
Sacramento,2022-09-01,SacramentoStocktonModesto,11433.0,1584104,88724.0,9,0.007217329165256826,69.25,49.75
Sacramento,2022-10-01,SacramentoStocktonModesto,12647.0,1584104,88724.0,10,0.007983692989854201,77.25,53.75
Sacramento,2022-11-01,SacramentoStocktonModesto,11139.0,1584104,88724.0,11,0.007031735290107215,80.8,55.6
Sacramento,2022-12-01,SacramentoStocktonModesto,10774.0,1584104,88724.0,12,0.006801321125380657,73.25,66.0
Sacramento,2023-01-01,SacramentoStocktonModesto,12185.0,1584104,88724.0,1,0.007692045471761955,52.75,55.5
Sacramento,2023-02-01,SacramentoStocktonModesto,10039.0,1584104,88724.0,2,0.006337336437506628,79.0,41.6
Sacramento,2023-03-01,SacramentoStocktonModesto,11279.0,1584104,88724.0,3,0.007120113325892744,72.75,46.75
Sacramento,2023-04-01,SacramentoStocktonModesto,9640.0,1584104,88724.0,4,0.00608545903551787,75.25,47.75
Sacramento,2023-05-01,SacramentoStocktonModesto,10607.0,1584104,88724.0,5,0.006695898754122204,70.8,49.0
Sacramento,2023-06-01,SacramentoStocktonModesto,10528.0,1584104,88724.0,6,0.006646028291071799,63.0,46.25
Sacramento,2023-07-01,SacramentoStocktonModesto,10235.0,1584104,88724.0,7,0.00646106568760637,62.0,55.5
Sacramento,2023-08-01,SacramentoStocktonModesto,12146.0,1584104,88724.0,8,0.007667425876078843,79.6,53.4
Sacramento,2023-09-01,SacramentoStocktonModesto,10036.0,1584104,88724.0,9,0.0063354426224540815,71.25,51.5
Sacramento,2023-10-01,SacramentoStocktonModesto,10055.0,1584104,88724.0,10,0.006347436784453546,74.75,53.5
Sacramento,2023-11-01,SacramentoStocktonModesto,9227.0,1584104,88724.0,11,0.005824743829950559,72.2,57.2
Sacramento,2023-12-01,SacramentoStocktonModesto,10138.0,1584104,88724.0,12,0.006399832334240681,63.75,81.25
Sacramento,2024-01-01,SacramentoStocktonModesto,12110.0,1584104,88724.0,1,0.0076447000954482786,63.0,60.4
Sacramento,2024-02-01,SacramentoStocktonModesto,10621.0,1584104,88724.0,2,0.006704736557700757,76.75,55.5
Sacramento,2024-03-01,SacramentoStocktonModesto,12336.0,1584104,88724.0,3,0.00778736749607349,71.0,44.75
Sacramento,2024-04-01,SacramentoStocktonModesto,11262.0,1584104,88724.0,4,0.007109381707261645,64.2,44.2
Sacramento,2024-05-01,SacramentoStocktonModesto,11005.0,1584104,88724.0,5,0.00694714488442678,59.0,43.5
Sacramento,2024-06-01,SacramentoStocktonModesto,9695.0,1584104,88724.0,6,0.006120178978147899,63.75,46.0
Sacramento,2024-07-01,SacramentoStocktonModesto,11787.0,1584104,88724.0,7,0.007440799341457379,68.4,47.6
Sacramento,2024-08-01,SacramentoStocktonModesto,11805.0,1584104,88724.0,8,0.007452162231772661,66.75,46.75
Sacramento,2024-09-01,SacramentoStocktonModesto,10812.0,1584104,88724.0,9,0.006825309449379586,71.5,50.0
Sacramento,2024-10-01,SacramentoStocktonModesto,12287.0,1584104,88724.0,10,0.007756435183548555,76.0,57.4
Sacramento,2024-11-01,SacramentoStocktonModesto,10219.0,1584104,88724.0,11,0.0064509653406594515,65.25,52.0
Sacramento,2024-12-01,SacramentoStocktonModesto,10005.0,1584104,88724.0,12,0.006315873200244428,58.25,69.25
Sacramento,2025-01-01,SacramentoStocktonModesto,11593.0,1584104,88724.0,1,0.007318332634726003,58.8,45.0
Sacramento,2025-02-01,SacramentoStocktonModesto,9153.0,1584104,88724.0,2,0.005778029725321065,69.75,48.0
Sacramento,2025-03-01,SacramentoStocktonModesto,8988.0,1584104,88724.0,3,0.0056738698974309765,67.5,39.0
San Benito,2022-05-01,MontereySalinas,245.0,69239,108289.0,5,0.0035384682043357067,,
San Benito,2022-06-01,MontereySalinas,298.0,69239,108289.0,6,0.004303932754661391,33.4,30.6
San Benito,2022-07-01,MontereySalinas,293.0,69239,108289.0,7,0.004231719117838212,33.25,50.25
San Benito,2022-08-01,MontereySalinas,328.0,69239,108289.0,8,0.004737214575600456,48.6,34.6
San Benito,2022-09-01,MontereySalinas,255.0,69239,108289.0,9,0.003682895477982062,44.75,42.25
San Benito,2022-10-01,MontereySalinas,295.0,69239,108289.0,10,0.004260604572567483,55.0,43.5
San Benito,2022-11-01,MontereySalinas,283.0,69239,108289.0,11,0.004087291844191857,49.2,19.8
San Benito,2022-12-01,MontereySalinas,296.0,69239,108289.0,12,0.004275047299932119,57.0,53.75
San Benito,2023-01-01,MontereySalinas,361.0,69239,108289.0,1,0.005213824578633429,38.0,62.75
San Benito,2023-02-01,MontereySalinas,266.0,69239,108289.0,2,0.003841765478993053,49.6,59.2
San Benito,2023-03-01,MontereySalinas,328.0,69239,108289.0,3,0.004737214575600456,56.75,49.25
San Benito,2023-04-01,MontereySalinas,248.0,69239,108289.0,4,0.0035817963864296135,52.0,44.5
San Benito,2023-05-01,MontereySalinas,285.0,69239,108289.0,5,0.004116177298921129,40.4,55.8
San Benito,2023-06-01,MontereySalinas,275.0,69239,108289.0,6,0.003971750025274773,29.75,45.0
San Benito,2023-07-01,MontereySalinas,246.0,69239,108289.0,7,0.003552910931700342,23.25,27.25
San Benito,2023-08-01,MontereySalinas,321.0,69239,108289.0,8,0.004636115484048008,40.8,47.4
San Benito,2023-09-01,MontereySalinas,261.0,69239,108289.0,9,0.0037695518421698754,64.25,32.25
San Benito,2023-10-01,MontereySalinas,301.0,69239,108289.0,10,0.004347260936755297,49.0,57.5
San Benito,2023-11-01,MontereySalinas,296.0,69239,108289.0,11,0.004275047299932119,55.0,47.6
San Benito,2023-12-01,MontereySalinas,251.0,69239,108289.0,12,0.00362512456852352,64.5,78.25
San Benito,2024-01-01,MontereySalinas,377.0,69239,108289.0,1,0.005444908216467597,35.4,37.6
San Benito,2024-02-01,MontereySalinas,270.0,69239,108289.0,2,0.003899536388451595,63.5,36.5
San Benito,2024-03-01,MontereySalinas,291.0,69239,108289.0,3,0.0042028336631089415,57.0,61.5
San Benito,2024-04-01,MontereySalinas,301.0,69239,108289.0,4,0.004347260936755297,48.2,49.4
San Benito,2024-05-01,MontereySalinas,249.0,69239,108289.0,5,0.003596239113794249,33.25,26.5
San Benito,2024-06-01,MontereySalinas,274.0,69239,108289.0,6,0.003957307297910138,60.0,38.0
San Benito,2024-07-01,MontereySalinas,310.0,69239,108289.0,7,0.004477245483037017,48.4,10.6
San Benito,2024-08-01,MontereySalinas,271.0,69239,108289.0,8,0.0039139791158162305,40.0,29.5
San Benito,2024-09-01,MontereySalinas,285.0,69239,108289.0,9,0.004116177298921129,43.0,46.0
San Benito,2024-10-01,MontereySalinas,295.0,69239,108289.0,10,0.004260604572567483,64.4,39.6
San Benito,2024-11-01,MontereySalinas,305.0,69239,108289.0,11,0.004405031846213839,61.25,28.75
San Benito,2024-12-01,MontereySalinas,282.0,69239,108289.0,12,0.004072849116827221,57.75,73.5
San Benito,2025-01-01,MontereySalinas,320.0,69239,108289.0,1,0.0046216727566833725,54.4,39.4
San Benito,2025-02-01,MontereySalinas,266.0,69239,108289.0,2,0.003841765478993053,80.25,48.0
San Benito,2025-03-01,MontereySalinas,269.0,69239,108289.0,3,0.0038850936610869595,66.5,27.0
San Bernardino,2022-05-01,LosAngeles,16751.0,2197017,82184.0,5,0.007624428941605823,,
San Bernardino,2022-06-01,LosAngeles,18560.0,2197017,82184.0,6,0.008447818109736976,52.4,54.2
San Bernardino,2022-07-01,LosAngeles,18333.0,2197017,82184.0,7,0.00834449619643362,54.0,64.5
San Bernardino,2022-08-01,LosAngeles,20367.0,2197017,82184.0,8,0.009270296952640785,70.0,62.4
San Bernardino,2022-09-01,LosAngeles,17726.0,2197017,82184.0,9,0.008068212489935217,69.25,64.25
San Bernardino,2022-10-01,LosAngeles,18735.0,2197017,82184.0,10,0.00852747156712943,71.25,64.25
San Bernardino,2022-11-01,LosAngeles,16406.0,2197017,82184.0,11,0.007467397839889268,81.8,70.6
San Bernardino,2022-12-01,LosAngeles,13753.0,2197017,82184.0,12,0.0062598514258196455,72.5,75.75
San Bernardino,2023-01-01,LosAngeles,18238.0,2197017,82184.0,1,0.008301255748134857,59.75,65.75
San Bernardino,2023-02-01,LosAngeles,15057.0,2197017,82184.0,2,0.006853383474046855,76.0,61.2
San Bernardino,2023-03-01,LosAngeles,17172.0,2197017,82184.0,3,0.007816052401961386,72.75,60.75
San Bernardino,2023-04-01,LosAngeles,14300.0,2197017,82184.0,4,0.006508825375497777,71.75,65.75
San Bernardino,2023-05-01,LosAngeles,17047.0,2197017,82184.0,5,0.00775915707525249,70.4,65.8
San Bernardino,2023-06-01,LosAngeles,15913.0,2197017,82184.0,6,0.00724300267134938,64.75,65.5
San Bernardino,2023-07-01,LosAngeles,15581.0,2197017,82184.0,7,0.00709188868361055,70.5,69.5
San Bernardino,2023-08-01,LosAngeles,18095.0,2197017,82184.0,8,0.00823616749437988,73.0,68.4
San Bernardino,2023-09-01,LosAngeles,15015.0,2197017,82184.0,9,0.006834266644272666,72.5,72.25
San Bernardino,2023-10-01,LosAngeles,16228.0,2197017,82184.0,10,0.007386378894655799,75.25,70.0
San Bernardino,2023-11-01,LosAngeles,14057.0,2197017,82184.0,11,0.006398220860375682,71.2,70.2
San Bernardino,2023-12-01,LosAngeles,11947.0,2197017,82184.0,12,0.005437827745529506,60.75,76.0
San Bernardino,2024-01-01,LosAngeles,17213.0,2197017,82184.0,1,0.007834714069121906,66.4,66.4
San Bernardino,2024-02-01,LosAngeles,14425.0,2197017,82184.0,2,0.006565720702206674,73.75,62.25
San Bernardino,2024-03-01,LosAngeles,13871.0,2197017,82184.0,3,0.006313560614232844,65.25,60.75
San Bernardino,2024-04-01,LosAngeles,14867.0,2197017,82184.0,4,0.006766902577449332,64.6,58.6
San Bernardino,2024-05-01,LosAngeles,14999.0,2197017,82184.0,5,0.006826984042453927,54.75,57.25
San Bernardino,2024-06-01,LosAngeles,14302.0,2197017,82184.0,6,0.006509735700725119,51.25,56.5
San Bernardino,2024-07-01,LosAngeles,16414.0,2197017,82184.0,7,0.007471039140798637,60.8,59.2
San Bernardino,2024-08-01,LosAngeles,16452.0,2197017,82184.0,8,0.007488335320118142,63.0,59.0
San Bernardino,2024-09-01,LosAngeles,15465.0,2197017,82184.0,9,0.0070390898204246944,63.75,59.75
San Bernardino,2024-10-01,LosAngeles,15111.0,2197017,82184.0,10,0.006877962255185098,68.6,64.2
San Bernardino,2024-11-01,LosAngeles,12314.0,2197017,82184.0,11,0.0056048724247468274,58.75,61.75
San Bernardino,2024-12-01,LosAngeles,12283.0,2197017,82184.0,12,0.005590762383723021,53.5,72.75
San Bernardino,2025-01-01,LosAngeles,16726.0,2197017,82184.0,1,0.007613049876264043,60.6,64.8
San Bernardino,2025-02-01,LosAngeles,12135.0,2197017,82184.0,2,0.005523398316899688,67.75,79.25
San Bernardino,2025-03-01,LosAngeles,13012.0,2197017,82184.0,3,0.005922575929089306,62.75,59.75
San Diego,2022-05-01,SanDiego,17841.0,3255567,102285.0,5,0.0054801513837681734,,
San Diego,2022-06-01,SanDiego,19817.0,3255567,102285.0,6,0.006087111707423008,66.6,62.6
San Diego,2022-07-01,SanDiego,18618.0,3255567,102285.0,7,0.005718819486743784,67.75,69.0
San Diego,2022-08-01,SanDiego,21637.0,3255567,102285.0,8,0.0066461541107893035,75.4,59.2
San Diego,2022-09-01,SanDiego,21643.0,3255567,102285.0,9,0.006647997107723478,77.25,56.75
San Diego,2022-10-01,SanDiego,21528.0,3255567,102285.0,10,0.006612672999818465,83.0,71.75
San Diego,2022-11-01,SanDiego,18946.0,3255567,102285.0,11,0.0058195699858119955,82.2,60.2
San Diego,2022-12-01,SanDiego,19942.0,3255567,102285.0,12,0.006125507476884979,78.5,80.0
San Diego,2023-01-01,SanDiego,22129.0,3255567,102285.0,1,0.00679727985939162,66.0,79.75
San Diego,2023-02-01,SanDiego,18549.0,3255567,102285.0,2,0.005697625022000776,84.8,65.0
San Diego,2023-03-01,SanDiego,18844.0,3255567,102285.0,3,0.005788239037931027,73.25,69.5
San Diego,2023-04-01,SanDiego,17641.0,3255567,102285.0,4,0.00541871815262902,75.5,69.5
San Diego,2023-05-01,SanDiego,19698.0,3255567,102285.0,5,0.006050558934895212,68.6,68.0
San Diego,2023-06-01,SanDiego,18003.0,3255567,102285.0,6,0.005529912300990887,65.0,67.75
San Diego,2023-07-01,SanDiego,18221.153846153848,3255567,102285.0,7,0.00559692177926421,63.5,61.0
San Diego,2023-08-01,SanDiego,18439.30769230769,3255567,102285.0,8,0.005663931257537533,71.2,69.8
San Diego,2023-09-01,SanDiego,18657.46153846154,3255567,102285.0,9,0.005730940735810855,78.75,64.25
San Diego,2023-10-01,SanDiego,18875.615384615383,3255567,102285.0,10,0.005797950214084177,88.25,69.75
San Diego,2023-11-01,SanDiego,19093.76923076923,3255567,102285.0,11,0.005864959692357501,87.6,68.0
San Diego,2023-12-01,SanDiego,19311.923076923078,3255567,102285.0,12,0.005931969170630823,69.25,77.75
San Diego,2024-01-01,SanDiego,19530.076923076922,3255567,102285.0,1,0.005998978648904145,67.0,70.6
San Diego,2024-02-01,SanDiego,19748.23076923077,3255567,102285.0,2,0.006065988127177469,82.5,63.25
San Diego,2024-03-01,SanDiego,19966.384615384617,3255567,102285.0,3,0.006132997605450791,80.25,68.25
San Diego,2024-04-01,SanDiego,20184.53846153846,3255567,102285.0,4,0.006200007083724113,80.0,62.8
San Diego,2024-05-01,SanDiego,20402.69230769231,3255567,102285.0,5,0.006267016561997437,64.75,60.25
San Diego,2024-06-01,SanDiego,20620.846153846152,3255567,102285.0,6,0.0063340260402707585,60.5,61.75
San Diego,2024-07-01,SanDiego,20839.0,3255567,102285.0,7,0.006401035518544081,59.6,57.8
San Diego,2024-08-01,SanDiego,22595.0,3255567,102285.0,8,0.0069404192879458475,66.0,61.5
San Diego,2024-09-01,SanDiego,22447.0,3255567,102285.0,9,0.0068949586969028745,72.0,61.5
San Diego,2024-10-01,SanDiego,23733.0,3255567,102285.0,10,0.007289974373127631,78.2,54.4
San Diego,2024-11-01,SanDiego,18875.0,3255567,102285.0,11,0.005797761188757596,84.0,60.25
San Diego,2024-12-01,SanDiego,18630.0,3255567,102285.0,12,0.005722505480612133,70.5,78.25
San Diego,2025-01-01,SanDiego,23279.0,3255567,102285.0,1,0.007150520938441752,65.2,65.2
San Diego,2025-02-01,SanDiego,18106.0,3255567,102285.0,2,0.0055615504150275516,85.5,70.5
San Diego,2025-03-01,SanDiego,17918.0,3255567,102285.0,3,0.0055038031777567475,76.5,55.5
San Francisco,2022-05-01,SanFranciscoOaklandSanJose,3792.0,811416,141446.0,5,0.004673311840042592,,
San Francisco,2022-06-01,SanFranciscoOaklandSanJose,4078.0,811416,141446.0,6,0.00502578208958167,56.2,54.8
San Francisco,2022-07-01,SanFranciscoOaklandSanJose,4298.0,811416,141446.0,7,0.005296913050765575,63.25,59.75
San Francisco,2022-08-01,SanFranciscoOaklandSanJose,5203.0,811416,141446.0,8,0.006412247231999369,74.8,58.4
San Francisco,2022-09-01,SanFranciscoOaklandSanJose,4737.0,811416,141446.0,9,0.00583794255967346,76.0,56.75
San Francisco,2022-10-01,SanFranciscoOaklandSanJose,4515.0,811416,141446.0,10,0.0055643467715697,76.25,57.0
San Francisco,2022-11-01,SanFranciscoOaklandSanJose,4044.0,811416,141446.0,11,0.004983880031944157,72.8,64.0
San Francisco,2022-12-01,SanFranciscoOaklandSanJose,3949.0,811416,141446.0,12,0.004866800753251107,67.5,90.25
San Francisco,2023-01-01,SanFranciscoOaklandSanJose,4903.0,811416,141446.0,1,0.006042523194021316,60.5,78.0
San Francisco,2023-02-01,SanFranciscoOaklandSanJose,4199.0,811416,141446.0,2,0.005174904118232818,73.6,64.2
San Francisco,2023-03-01,SanFranciscoOaklandSanJose,4358.0,811416,141446.0,3,0.005370857858361186,75.25,63.5
San Francisco,2023-04-01,SanFranciscoOaklandSanJose,3223.0,811416,141446.0,4,0.003972068581344218,75.75,69.0
San Francisco,2023-05-01,SanFranciscoOaklandSanJose,4504.0,811416,141446.0,5,0.005550790223510505,68.2,67.2
